:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
paper_0012_slam_tambridge_bridging_frame_centered_tracking_and_3d_gaussian_splatting_f,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0012_[SLAM]_TAMBRIDGE Bridging Frame-Centered Tracking and 3D Gaussian Splatting f.md
paper_0013_slam_ig_slam_instant_gaussian_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0013_[SLAM]_IG-SLAM Instant Gaussian SLAM.md
paper_0013_slam_ig_slam_instant_gaussian_slam,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0013_[SLAM]_IG-SLAM Instant Gaussian SLAM.md
paper_0013_slam_ig_slam_instant_gaussian_slam,dataset_euroc_mav,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0013_[SLAM]_IG-SLAM Instant Gaussian SLAM.md
paper_0013_slam_ig_slam_instant_gaussian_slam,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0013_[SLAM]_IG-SLAM Instant Gaussian SLAM.md
paper_0013_slam_ig_slam_instant_gaussian_slam,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0013_[SLAM]_IG-SLAM Instant Gaussian SLAM.md
paper_0014_slam_loopsplat_loop_closure_by_registering_3d_gaussian_splats,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,"0014_[SLAM]_LoopSplat Loop Closure by Registering 3D Gaussian Splats,.md"
paper_0014_slam_loopsplat_loop_closure_by_registering_3d_gaussian_splats,concept_pose_graph_optimization,REFERENCES,references,EXTRACTED,1.0,"0014_[SLAM]_LoopSplat Loop Closure by Registering 3D Gaussian Splats,.md"
paper_0014_slam_loopsplat_loop_closure_by_registering_3d_gaussian_splats,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,"0014_[SLAM]_LoopSplat Loop Closure by Registering 3D Gaussian Splats,.md"
paper_0014_slam_loopsplat_loop_closure_by_registering_3d_gaussian_splats,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,"0014_[SLAM]_LoopSplat Loop Closure by Registering 3D Gaussian Splats,.md"
paper_0014_slam_loopsplat_loop_closure_by_registering_3d_gaussian_splats,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,"0014_[SLAM]_LoopSplat Loop Closure by Registering 3D Gaussian Splats,.md"
paper_0015_slam_og_mapping_octree_based_structured_3d_gaussians_for_online_dense_mappin,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0015_[SLAM]_OG-Mapping Octree-based Structured 3D Gaussians for Online Dense Mappin.md
paper_0015_slam_og_mapping_octree_based_structured_3d_gaussians_for_online_dense_mappin,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0015_[SLAM]_OG-Mapping Octree-based Structured 3D Gaussians for Online Dense Mappin.md
paper_0016_slam_udgs_slam_unidepth_assisted_gaussian_splatting_for_monocular_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0016_[SLAM]_UDGS-SLAM UniDepth Assisted Gaussian Splatting for Monocular SLAM.md
paper_0016_slam_udgs_slam_unidepth_assisted_gaussian_splatting_for_monocular_slam,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0016_[SLAM]_UDGS-SLAM UniDepth Assisted Gaussian Splatting for Monocular SLAM.md
paper_0017_slam_gevo_memory_efficient_monocular_visual_odometry_using_gaussians,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0017_[SLAM]_GEVO Memory-Efficient Monocular Visual Odometry Using Gaussians.md
paper_0017_slam_gevo_memory_efficient_monocular_visual_odometry_using_gaussians,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0017_[SLAM]_GEVO Memory-Efficient Monocular Visual Odometry Using Gaussians.md
paper_0017_slam_gevo_memory_efficient_monocular_visual_odometry_using_gaussians,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0017_[SLAM]_GEVO Memory-Efficient Monocular Visual Odometry Using Gaussians.md
paper_0018_slam_glc_slam_gaussian_splatting_slam_with_efficient_loop_closure,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0018_[SLAM]_GLC-SLAM Gaussian Splatting SLAM with Efficient Loop Closure.md
paper_0018_slam_glc_slam_gaussian_splatting_slam_with_efficient_loop_closure,concept_pose_graph_optimization,REFERENCES,references,EXTRACTED,1.0,0018_[SLAM]_GLC-SLAM Gaussian Splatting SLAM with Efficient Loop Closure.md
paper_0018_slam_glc_slam_gaussian_splatting_slam_with_efficient_loop_closure,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0018_[SLAM]_GLC-SLAM Gaussian Splatting SLAM with Efficient Loop Closure.md
paper_0018_slam_glc_slam_gaussian_splatting_slam_with_efficient_loop_closure,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0018_[SLAM]_GLC-SLAM Gaussian Splatting SLAM with Efficient Loop Closure.md
paper_0018_slam_glc_slam_gaussian_splatting_slam_with_efficient_loop_closure,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0018_[SLAM]_GLC-SLAM Gaussian Splatting SLAM with Efficient Loop Closure.md
paper_0019_slam_hier_slam_scaling_up_semantics_in_slam_with_a_hierarchically_categoric,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0019_[SLAM]_Hier-SLAM Scaling-up Semantics in SLAM with a Hierarchically Categoric.md
paper_0019_slam_hier_slam_scaling_up_semantics_in_slam_with_a_hierarchically_categoric,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0019_[SLAM]_Hier-SLAM Scaling-up Semantics in SLAM with a Hierarchically Categoric.md
paper_0020_slam_mgso_monocular_real_time_photometric_slam_with_efficient_3d_gauss,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0020_[SLAM]_MGSO Monocular Real-time Photometric SLAM with Efficient 3D Gauss.md
paper_0020_slam_mgso_monocular_real_time_photometric_slam_with_efficient_3d_gauss,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0020_[SLAM]_MGSO Monocular Real-time Photometric SLAM with Efficient 3D Gauss.md
paper_0020_slam_mgso_monocular_real_time_photometric_slam_with_efficient_3d_gauss,dataset_euroc_mav,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0020_[SLAM]_MGSO Monocular Real-time Photometric SLAM with Efficient 3D Gauss.md
paper_0020_slam_mgso_monocular_real_time_photometric_slam_with_efficient_3d_gauss,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0020_[SLAM]_MGSO Monocular Real-time Photometric SLAM with Efficient 3D Gauss.md
paper_0021_slam_go_slam_grounded_object_segmentation_and_localization_with_gaussian,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0021_[SLAM]_Go-SLAM Grounded Object Segmentation and Localization with Gaussian.md
paper_0021_slam_go_slam_grounded_object_segmentation_and_localization_with_gaussian,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0021_[SLAM]_Go-SLAM Grounded Object Segmentation and Localization with Gaussian.md
paper_0022_slam_cartgs_computational_alignment_for_real_time_gaussian_splatting_sla,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0022_[SLAM]_CaRtGS Computational Alignment for Real-Time Gaussian Splatting SLA.md
paper_0022_slam_cartgs_computational_alignment_for_real_time_gaussian_splatting_sla,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0022_[SLAM]_CaRtGS Computational Alignment for Real-Time Gaussian Splatting SLA.md
paper_0025_slam_gsorb_slam_gaussian_splatting_slam_benefits_from_orb_features_and_trans,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0025_[SLAM]_GSORB-SLAM Gaussian Splatting SLAM benefits from ORB features and Trans.md
paper_0026_slam_ag_slam_active_gaussian_splatting_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0026_[SLAM]_AG-SLAM Active Gaussian Splatting SLAM.md
paper_0026_slam_ag_slam_active_gaussian_splatting_slam,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0026_[SLAM]_AG-SLAM Active Gaussian Splatting SLAM.md
paper_0026_slam_ag_slam_active_gaussian_splatting_slam,dataset_hm3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0026_[SLAM]_AG-SLAM Active Gaussian Splatting SLAM.md
paper_0026_slam_ag_slam_active_gaussian_splatting_slam,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0026_[SLAM]_AG-SLAM Active Gaussian Splatting SLAM.md
paper_0027_slam_dgs_slam_gaussian_splatting_slam_in_dynamic_environment,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0027_[SLAM]_DGS-SLAM Gaussian Splatting SLAM in Dynamic Environment.md
paper_0028_slam_ovo_slam_open_vocabulary_online_simultaneous_localization_and_mapping,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0028_[SLAM]_OVO-SLAM Open-Vocabulary Online Simultaneous Localization and Mapping.md
paper_0028_slam_ovo_slam_open_vocabulary_online_simultaneous_localization_and_mapping,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0028_[SLAM]_OVO-SLAM Open-Vocabulary Online Simultaneous Localization and Mapping.md
paper_0029_slam_gassidy_gaussian_splatting_slam_in_dynamic_environments,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0029_[SLAM]_Gassidy Gaussian Splatting SLAM in Dynamic Environments.md
paper_0030_slam_pg_slam_photo_realistic_and_geometry_aware_rgb_d_slam_in_dynamic_env,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0030_[SLAM]_PG-SLAM Photo-realistic and Geometry-aware RGB-D SLAM in Dynamic Env.md
paper_0030_slam_pg_slam_photo_realistic_and_geometry_aware_rgb_d_slam_in_dynamic_env,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0030_[SLAM]_PG-SLAM Photo-realistic and Geometry-aware RGB-D SLAM in Dynamic Env.md
paper_0031_slam_magic_slam_multi_agent_gaussian_globally_consistent_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0031_[SLAM]_MAGiC-SLAM Multi-Agent Gaussian Globally Consistent SLAM.md
paper_0031_slam_magic_slam_multi_agent_gaussian_globally_consistent_slam,concept_pose_graph_optimization,REFERENCES,references,EXTRACTED,1.0,0031_[SLAM]_MAGiC-SLAM Multi-Agent Gaussian Globally Consistent SLAM.md
paper_0032_slam_droid_splat_combining_end_to_end_slam_with_3d_gaussian_splatting,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0032_[SLAM]_DROID-Splat Combining end-to-end SLAM with 3D Gaussian Splatting.md
paper_0032_slam_droid_splat_combining_end_to_end_slam_with_3d_gaussian_splatting,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0032_[SLAM]_DROID-Splat Combining end-to-end SLAM with 3D Gaussian Splatting.md
paper_0032_slam_droid_splat_combining_end_to_end_slam_with_3d_gaussian_splatting,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0032_[SLAM]_DROID-Splat Combining end-to-end SLAM with 3D Gaussian Splatting.md
paper_0033_slam_hi_slam2_geometry_aware_gaussian_slam_for_fast_monocular_scene_recons,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0033_[SLAM]_HI-SLAM2 Geometry-Aware Gaussian SLAM for Fast Monocular Scene Recons.md
paper_0033_slam_hi_slam2_geometry_aware_gaussian_slam_for_fast_monocular_scene_recons,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0033_[SLAM]_HI-SLAM2 Geometry-Aware Gaussian SLAM for Fast Monocular Scene Recons.md
paper_0034_slam_flashslam_accelerated_rgb_d_slam_for_real_time_3d_scene_reconstruction,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0034_[SLAM]_FlashSLAM Accelerated RGB-D SLAM for Real-Time 3D Scene Reconstruction.md
paper_0034_slam_flashslam_accelerated_rgb_d_slam_for_real_time_3d_scene_reconstruction,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0034_[SLAM]_FlashSLAM Accelerated RGB-D SLAM for Real-Time 3D Scene Reconstruction.md
paper_0034_slam_flashslam_accelerated_rgb_d_slam_for_real_time_3d_scene_reconstruction,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0034_[SLAM]_FlashSLAM Accelerated RGB-D SLAM for Real-Time 3D Scene Reconstruction.md
paper_0035_slam_rgbds_slam_a_rgb_d_semantic_dense_slam_based_on_3d_multi_level_pyramid,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0035_[SLAM]_RGBDS-SLAM A RGB-D Semantic Dense SLAM Based on 3D Multi Level Pyramid.md
paper_0035_slam_rgbds_slam_a_rgb_d_semantic_dense_slam_based_on_3d_multi_level_pyramid,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0035_[SLAM]_RGBDS-SLAM A RGB-D Semantic Dense SLAM Based on 3D Multi Level Pyramid.md
paper_0036_slam_rp_slam_real_time_photorealistic_slam_with_efficient_3d_gaussian_spl,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0036_[SLAM]_RP-SLAM Real-time Photorealistic SLAM with Efficient 3D Gaussian Spl.md
paper_0036_slam_rp_slam_real_time_photorealistic_slam_with_efficient_3d_gaussian_spl,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0036_[SLAM]_RP-SLAM Real-time Photorealistic SLAM with Efficient 3D Gaussian Spl.md
paper_0036_slam_rp_slam_real_time_photorealistic_slam_with_efficient_3d_gaussian_spl,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0036_[SLAM]_RP-SLAM Real-time Photorealistic SLAM with Efficient 3D Gaussian Spl.md
paper_0037_slam_nfl_ba_improving_endoscopic_sla_m_with_near_field_light_bundle_adju,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0037_[SLAM]_NFL-BA Improving Endoscopic SLA M with Near-Field Light Bundle Adju.md
paper_0037_slam_nfl_ba_improving_endoscopic_sla_m_with_near_field_light_bundle_adju,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0037_[SLAM]_NFL-BA Improving Endoscopic SLA M with Near-Field Light Bundle Adju.md
paper_0038_slam_mgs_slam_monocular_sparse_tracking_and_gaussian_mapping_with_depth_sm,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0038_[SLAM]_MGS-SLAM Monocular Sparse Tracking and Gaussian Mapping with Depth Sm.md
paper_0038_slam_mgs_slam_monocular_sparse_tracking_and_gaussian_mapping_with_depth_sm,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0038_[SLAM]_MGS-SLAM Monocular Sparse Tracking and Gaussian Mapping with Depth Sm.md
paper_0039_slam_panoslam_panoptic_3d_scene_reconstruction_via_gaussian_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0039_[SLAM]_PanoSLAM Panoptic 3D Scene Reconstruction via Gaussian SLAM.md
paper_0039_slam_panoslam_panoptic_3d_scene_reconstruction_via_gaussian_slam,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0039_[SLAM]_PanoSLAM Panoptic 3D Scene Reconstruction via Gaussian SLAM.md
paper_0040_slam_scaffold_slam_structured_3d_gaussians_for_simultaneous_localization_and_ph,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0040_[SLAM]_Scaffold-SLAM Structured 3D Gaussians for Simultaneous Localization and Ph.md
paper_0040_slam_scaffold_slam_structured_3d_gaussians_for_simultaneous_localization_and_ph,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0040_[SLAM]_Scaffold-SLAM Structured 3D Gaussians for Simultaneous Localization and Ph.md
paper_0040_slam_scaffold_slam_structured_3d_gaussians_for_simultaneous_localization_and_ph,dataset_euroc_mav,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0040_[SLAM]_Scaffold-SLAM Structured 3D Gaussians for Simultaneous Localization and Ph.md
paper_0041_slam_vings_mono_visual_inertial_gaussian_splatting_monocular_slam_in_large_s,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0041_[SLAM]_VINGS-Mono Visual-Inertial Gaussian Splatting Monocular SLAM in Large S.md
paper_0041_slam_vings_mono_visual_inertial_gaussian_splatting_monocular_slam_in_large_s,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0041_[SLAM]_VINGS-Mono Visual-Inertial Gaussian Splatting Monocular SLAM in Large S.md
paper_0041_slam_vings_mono_visual_inertial_gaussian_splatting_monocular_slam_in_large_s,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0041_[SLAM]_VINGS-Mono Visual-Inertial Gaussian Splatting Monocular SLAM in Large S.md
paper_0041_slam_vings_mono_visual_inertial_gaussian_splatting_monocular_slam_in_large_s,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0041_[SLAM]_VINGS-Mono Visual-Inertial Gaussian Splatting Monocular SLAM in Large S.md
paper_0042_slam_vigs_slam_imu_based_large_scale_3d_gaussian_splatting_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0042_[SLAM]_VIGS SLAM IMU-based Large-Scale 3D Gaussian Splatting SLAM.md
paper_0043_slam_garad_slam_3d_gaussian_splatting_for_real_time_anti_dynamic_slam,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0043_[SLAM]_GARAD-SLAM 3D GAussian splatting for Real-time Anti Dynamic SLAM.md
paper_0044_slam_densesplat_densifying_gaussian_splatting_slam_with_neural_radiance_prio,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0044_[SLAM]_DenseSplat Densifying Gaussian Splatting SLAM with Neural Radiance Prio.md
paper_0044_slam_densesplat_densifying_gaussian_splatting_slam_with_neural_radiance_prio,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0044_[SLAM]_DenseSplat Densifying Gaussian Splatting SLAM with Neural Radiance Prio.md
paper_0045_slam_gs_gvins_a_tightly_integrated_gnss_visual_inertial_navigation_system,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0045_[SLAM]_GS-GVINS A Tightly-integrated GNSS-Visual-Inertial Navigation System.md
paper_0046_slam_hier_slam_neuro_symbolic_semantic_slam_with_a_hierarchically_categoric,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0046_[SLAM]_Hier-SLAM++ Neuro-Symbolic Semantic SLAM with a Hierarchically Categoric.md
paper_0046_slam_hier_slam_neuro_symbolic_semantic_slam_with_a_hierarchically_categoric,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0046_[SLAM]_Hier-SLAM++ Neuro-Symbolic Semantic SLAM with a Hierarchically Categoric.md
paper_0046_slam_hier_slam_neuro_symbolic_semantic_slam_with_a_hierarchically_categoric,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0046_[SLAM]_Hier-SLAM++ Neuro-Symbolic Semantic SLAM with a Hierarchically Categoric.md
paper_0046_slam_hier_slam_neuro_symbolic_semantic_slam_with_a_hierarchically_categoric,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0046_[SLAM]_Hier-SLAM++ Neuro-Symbolic Semantic SLAM with a Hierarchically Categoric.md
paper_0047,dataset_Replica,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0047_[SLAM]_FGS-SLAM Fourier-based Gaussian Splatting for Real-time SLAM with Sparse and Dense Map.md
paper_0047,dataset_TUM,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0047_[SLAM]_FGS-SLAM Fourier-based Gaussian Splatting for Real-time SLAM with Sparse and Dense Map.md
paper_0047,paper_0050,SEMANTICALLY_SIMILAR_TO,semantically_similar_to,INFERRED,0.85,0047_[SLAM]_FGS-SLAM Fourier-based Gaussian Splatting for Real-time SLAM with Sparse and Dense Map.md
paper_0047_slam_fgs_slam_fourier_based_gaussian_splatting_for_real_time_slam_with_spa,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0047_[SLAM]_FGS-SLAM Fourier-based Gaussian Splatting for Real-time SLAM with Spa.md
paper_0047_slam_fgs_slam_fourier_based_gaussian_splatting_for_real_time_slam_with_spa,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0047_[SLAM]_FGS-SLAM Fourier-based Gaussian Splatting for Real-time SLAM with Spa.md
paper_0048_slam_gigaslam_large_scale_monocular_slam_with_hierachical_gaussian_splats,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,0048_[SLAM]_GigaSLAM Large-Scale Monocular SLAM with Hierachical Gaussian Splats.md
paper_0048_slam_gigaslam_large_scale_monocular_slam_with_hierachical_gaussian_splats,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0048_[SLAM]_GigaSLAM Large-Scale Monocular SLAM with Hierachical Gaussian Splats.md
paper_0049_slam_dynagslam_real_time_gaussian_splatting_slam_for_online_rendering_trac,category_slam,BELONGS_TO,belongs_to,EXTRACTED,1.0,"0049_[SLAM]_DynaGSLAM Real-Time Gaussian-Splatting SLAM for Online Rendering, Trac.md"
paper_0049_slam_dynagslam_real_time_gaussian_splatting_slam_for_online_rendering_trac,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,"0049_[SLAM]_DynaGSLAM Real-Time Gaussian-Splatting SLAM for Online Rendering, Trac.md"
paper_0050,dataset_EuRoC,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0050_[SLAM]_GI-SLAM Gaussian-Inertial SLAM.md
paper_0050,method_IMU,REFERENCES,references,EXTRACTED,1.0,0050_[SLAM]_GI-SLAM Gaussian-Inertial SLAM.md
